LAT,LONG,DSG,CC1,ADM1,NT,FULL_NAME_RO
7.678056,151.793333,ISL,FM,3,V,Pisemeew
7.454722,151.846111,MT,FM,3,V,Tonatau
7.454722,151.846111,MT,FM,3,V,Toladjau
7.454722,151.846111,MT,FM,3,V,Mount Tonnashau
7.454722,151.846111,MT,FM,3,N,Tonachau
7.454722,151.846111,MT,FM,3,N,Dauko
7.454722,151.846111,MT,FM,3,V,Tonaachau
7.454722,151.846111,MT,FM,3,V,Tanaachau
9.232778,145.383056,ISL,FM,4,N,Gaferut
9.533333,138.083333,BLHL,FM,4,N,Gael’
9.512778,138.170278,RK,FM,4,V,Gachalau
9.512778,138.170278,RK,FM,4,V,Gachlaw
9.512778,138.170278,RK,FM,4,N,Gachalaaw
9.512778,138.170278,RK,FM,4,V,Gatjalau
9.512778,138.170278,RK,FM,4,V,Gachalaw
9.512778,138.170278,RK,FM,4,V,Gachalan
5.343889,163.011667,MT,FM,1,N,Finol Putuk
9.471944,138.068056,PT,FM,4,V,Puswo
9.471944,138.068056,PT,FM,4,N,Pasuuween’
9.471944,138.068056,PT,FM,4,V,Puswoq
9.471944,138.068056,PT,FM,4,V,Pasuwaen
9.471944,138.068056,PT,FM,4,V,Pesuwan
7.294444,151.525556,ISL,FM,3,V,Bernard Island
7.294444,151.525556,ISL,FM,3,N,Piseno
7.294444,151.525556,ISL,FM,3,V,Piseia Island
7.294444,151.525556,ISL,FM,3,V,Piseia
7.636667,151.677778,ISL,FM,3,N,Pisamwe
7.636667,151.677778,ISL,FM,3,V,Pisamoe
7.636667,151.677778,ISL,FM,3,V,Fanaanu
7.636667,151.677778,ISL,FM,3,V,Falalu Island
10.050833,139.610556,ISL,FM,4,V,Piyorosu
10.050833,139.610556,ISL,FM,4,N,Piras
9.541111,138.201667,BLHL,FM,4,V,Wolemaut
9.541111,138.201667,BLHL,FM,4,N,Wol’eamaqut
7.35,143.866667,ATOL,FM,4,V,Anangai Islands
7.35,143.866667,ATOL,FM,4,V,Ullea
7.35,143.866667,ATOL,FM,4,V,Uleai
7.35,143.866667,ATOL,FM,4,V,Ulea
7.35,143.866667,ATOL,FM,4,V,Oulevai
7.35,143.866667,ATOL,FM,4,V,Ouleai
7.35,143.866667,ATOL,FM,4,V,Mereyon-tō
7.35,143.866667,ATOL,FM,4,N,Woleai Atoll
7.35,143.866667,ATOL,FM,4,V,Weleeya
7.35,143.866667,ATOL,FM,4,V,Uneay
7.35,143.866667,ATOL,FM,4,V,Wolea Inseln
7.35,143.866667,ATOL,FM,4,V,Oleei
7.35,143.866667,ATOL,FM,4,V,Uleay
7.35,143.866667,ATOL,FM,4,V,Olie
7.35,143.866667,ATOL,FM,4,V,Woleai Islands
7.35,143.866667,ATOL,FM,4,V,Wolea
7.35,143.866667,ATOL,FM,4,V,Wolai Islands
7.35,143.866667,ATOL,FM,4,V,Olnea
7.35,143.866667,ATOL,FM,4,V,Ulie Inseln
7.35,143.866667,ATOL,FM,4,V,Unney
9.568889,138.170278,HLL,FM,4,N,Orauna
9.530556,138.154444,HLL,FM,4,N,Puquf
9.530556,138.154444,HLL,FM,4,V,Pu’uf
8.766667,152.266667,ISL,FM,3,N,Punmeinpou
1.026389,154.7725,ISL,FM,2,V,Pumotehat
1.026389,154.7725,ISL,FM,2,V,Fumatahaci-tō
1.026389,154.7725,ISL,FM,2,N,Pumatahat
1.026389,154.7725,ISL,FM,2,V,Fumatahachi Island
1.026389,154.7725,ISL,FM,2,V,Pumutahat
1.026389,154.7725,ISL,FM,2,V,Pumatahati
7.358056,151.849167,PT,FM,3,N,Unun en Pukuou
9.5375,138.183889,HLL,FM,4,N,Infal Wiyu
9.5425,138.146667,HLL,FM,4,V,Awoch
9.5425,138.146667,HLL,FM,4,N,Qawoch
9.541944,138.109444,HLL,FM,4,N,Qaruwol
9.541944,138.109444,HLL,FM,4,V,Aruwol
9.564722,138.118056,HLL,FM,4,V,Arngach
9.564722,138.118056,HLL,FM,4,V,Aringach
9.564722,138.118056,HLL,FM,4,N,Qarngach
9.570556,138.186111,BLHL,FM,4,N,Qanif
9.570556,138.186111,BLHL,FM,4,V,Anif
9.587778,138.159722,HLL,FM,4,N,Qänbalaach
9.587778,138.159722,HLL,FM,4,V,Anblach
9.916667,139.583333,ISL,FM,4,N,Fuorotsu
9.916667,139.583333,ISL,FM,4,V,Fuorotsu Island
9.5325,138.186111,HLL,FM,4,N,Dalaap’
9.5325,138.186111,HLL,FM,4,V,Dalap
9.5325,138.186111,HLL,FM,4,V,Dlap
9.54,138.153889,HLL,FM,4,V,Dalach
9.54,138.153889,HLL,FM,4,N,Dalaach
9.584444,138.129167,PT,FM,4,V,Daw
9.584444,138.129167,PT,FM,4,N,Daew’
9.553056,138.114444,HLL,FM,4,N,Dabeycheeg
9.553056,138.114444,HLL,FM,4,V,Dabeyicheg
9.564167,138.126667,HLL,FM,4,V,Dabar
9.564167,138.126667,HLL,FM,4,N,Dabaar
7.512222,151.963889,ISL,FM,3,V,Uma
7.512222,151.963889,ISL,FM,3,V,Twelve M Island
7.512222,151.963889,ISL,FM,3,V,Mwooc
7.512222,151.963889,ISL,FM,3,V,Mot
7.512222,151.963889,ISL,FM,3,V,Horse Island
7.512222,151.963889,ISL,FM,3,N,Moch
7.512222,151.963889,ISL,FM,3,V,Gaudichand Island
7.512222,151.963889,ISL,FM,3,V,Kwoi
7.512222,151.963889,ISL,FM,3,V,Mot Island
7.512222,151.963889,ISL,FM,3,V,Pue
7.512222,151.963889,ISL,FM,3,V,Gaudichaud
7.512222,151.963889,ISL,FM,3,V,Mor Island
7.512222,151.963889,ISL,FM,3,V,Uma-shima
7.512222,151.963889,ISL,FM,3,V,Mor
9.538333,138.16,HLL,FM,4,V,Mitheno’
9.538333,138.16,HLL,FM,4,N,Mitheanooq
9.538333,138.16,HLL,FM,4,V,Mitheanoog
9.576944,138.158611,HLL,FM,4,V,Mitelu’
9.576944,138.158611,HLL,FM,4,V,Miteeluug
9.576944,138.158611,HLL,FM,4,N,Miteeluuq
9.561111,138.204167,ISL,FM,4,V,Mitethow
9.561111,138.204167,ISL,FM,4,N,Miteathow
9.455278,138.075556,PT,FM,4,N,Mireed
9.455278,138.075556,PT,FM,4,V,Mired
9.464167,138.0875,BLHL,FM,4,V,Mn’iy
9.464167,138.0875,BLHL,FM,4,N,Min’iy
9.464167,138.0875,BLHL,FM,4,V,Maniy
7.466667,146.166667,ATOL,FM,4,V,Yaelath
7.466667,146.166667,ATOL,FM,4,V,Olutel
7.466667,146.166667,ATOL,FM,4,V,Olutai
7.466667,146.166667,ATOL,FM,4,V,Helato
7.466667,146.166667,ATOL,FM,4,V,Haweis
7.466667,146.166667,ATOL,FM,4,V,Elato Islands
7.466667,146.166667,ATOL,FM,4,V,Elath
7.466667,146.166667,ATOL,FM,4,V,Elato
7.466667,146.166667,ATOL,FM,4,N,Elato Atoll
7.466667,146.166667,ATOL,FM,4,V,Elat
7.466667,146.166667,ATOL,FM,4,V,Ylatu
7.466667,146.166667,ATOL,FM,4,V,Erato-tō
7.366667,149.2,ISL,FM,3,V,Alanalap
7.366667,149.2,ISL,FM,3,V,Erangerabbu-To
7.366667,149.2,ISL,FM,3,V,Elanelap
7.366667,149.2,ISL,FM,3,V,Eragerabbu
7.366667,149.2,ISL,FM,3,N,Elangelab
6.691667,143.041667,ATOL,FM,4,V,Low Islands
6.691667,143.041667,ATOL,FM,4,V,Kama Inseln
6.691667,143.041667,ATOL,FM,4,V,Iuripik
6.691667,143.041667,ATOL,FM,4,V,Eourypyg
6.691667,143.041667,ATOL,FM,4,V,Aurupig
6.691667,143.041667,ATOL,FM,4,V,Yoropie
6.691667,143.041667,ATOL,FM,4,V,Yaurwpiig
6.691667,143.041667,ATOL,FM,4,V,Eauripik Islands
6.691667,143.041667,ATOL,FM,4,V,Auripik
6.691667,143.041667,ATOL,FM,4,V,Jaurepik
6.691667,143.041667,ATOL,FM,4,V,Yuripik
6.691667,143.041667,ATOL,FM,4,N,Eauripik Atoll
6.691667,143.041667,ATOL,FM,4,V,Aurepik Inseln
6.691667,143.041667,ATOL,FM,4,V,Kama
6.691667,143.041667,ATOL,FM,4,V,Yorupikku-tō
6.691667,143.041667,ATOL,FM,4,V,Juripik
6.691667,143.041667,ATOL,FM,4,V,Eurupig
6.691667,143.041667,ATOL,FM,4,V,Kama Islands
9.546667,138.141111,HLL,FM,4,N,Wiyef
9.546667,138.141111,HLL,FM,4,N,Wiya
9.521944,138.125,HLL,FM,4,V,Amaraw
9.521944,138.125,HLL,FM,4,N,Qamraaw
9.489722,138.102778,PT,FM,4,V,Min’og
9.489722,138.102778,PT,FM,4,N,Min’aeg
9.489722,138.102778,PT,FM,4,V,Min’ag
9.591389,138.168889,HLL,FM,4,V,Mierngal
9.591389,138.168889,HLL,FM,4,V,Meirengal
9.591389,138.168889,HLL,FM,4,V,Miqernael
9.591389,138.168889,HLL,FM,4,N,Migerngael
5.483333,153.75,ISL,FM,3,N,Mianemane
6.687222,143.081944,ISL,FM,4,V,Yaurwpiig
6.687222,143.081944,ISL,FM,4,V,Kama
6.687222,143.081944,ISL,FM,4,V,Insel Aurepik
6.687222,143.081944,ISL,FM,4,N,Eauripik
6.687222,143.081944,ISL,FM,4,V,Yorurikku To
6.687222,143.081944,ISL,FM,4,V,Yorupikku-tō
8.600278,151.723889,ISL,FM,3,V,Each
8.600278,151.723889,ISL,FM,3,V,Eate-tō
8.600278,151.723889,ISL,FM,3,V,Eate Island
8.600278,151.723889,ISL,FM,3,N,Eate
8.600278,151.723889,ISL,FM,3,V,Eat
8.587222,144.55,ISL,FM,4,V,Insel Eat
8.587222,144.55,ISL,FM,4,V,Eat Island
8.587222,144.55,ISL,FM,4,V,Yatto-tō
8.587222,144.55,ISL,FM,4,V,Yaaht
8.587222,144.55,ISL,FM,4,V,Eate Island
8.587222,144.55,ISL,FM,4,V,Ett
8.587222,144.55,ISL,FM,4,V,Ead
8.587222,144.55,ISL,FM,4,N,Eate
9.505833,138.083889,PT,FM,4,N,Duqög
9.556944,138.138611,HLL,FM,4,N,Dungolog
9.55,138.183333,HLL,FM,4,N,Duguchoel
9.581389,138.1675,HLL,FM,4,N,Doom’eenifiy
9.516667,138.133333,PT,FM,4,N,Doom’aathing
8.321389,137.515833,ISL,FM,4,V,Donugantamu-To
8.321389,137.515833,ISL,FM,4,N,Donugantamu
8.321389,137.515833,ISL,FM,4,V,Donugantamu Island
7.0925,157.789444,ISL,FM,2,V,Tomwena Island
7.0925,157.789444,ISL,FM,2,V,Tomuena-To
7.0925,157.789444,ISL,FM,2,N,Tomororon
7.37,151.735278,PT,FM,3,V,Nukunfouper
7.37,151.735278,PT,FM,3,N,Nukunfoupwer
7.416667,151.683333,PT,FM,3,V,Nukunao
7.416667,151.683333,PT,FM,3,N,Unun en Nukunao
7.416667,151.683333,PT,FM,3,V,Unun en Nukunau
7.3625,151.834167,PT,FM,3,N,Unun en Nukunanget
6.213056,160.698889,ISL,FM,2,V,Pelelap
6.213056,160.698889,ISL,FM,2,V,Pingelap Island
6.213056,160.698889,ISL,FM,2,N,Pingelap
5.831667,157.351111,ISL,FM,2,V,Pikenmategan-tō
5.831667,157.351111,ISL,FM,2,V,Pikenmategan Island
5.831667,157.351111,ISL,FM,2,N,Piken Mategan
5.831667,157.351111,ISL,FM,2,V,Pikengaren
5.831667,157.351111,ISL,FM,2,V,Pikepe
5.831667,157.351111,ISL,FM,2,V,Pikepe Island
6.813889,158.31,BCH,FM,2,V,Pikenekitto To
6.813889,158.31,BCH,FM,2,V,Pikinekitto Island
6.813889,158.31,BCH,FM,2,V,Pikinekit
6.813889,158.31,BCH,FM,2,V,Nanaur
6.813889,158.31,BCH,FM,2,V,Hikinegitto-tō
6.813889,158.31,BCH,FM,2,N,Pikenkid
7.675,151.761111,ISL,FM,3,V,Kita-shima
7.675,151.761111,ISL,FM,3,V,Pis
7.675,151.761111,ISL,FM,3,V,Pise Island
7.675,151.761111,ISL,FM,3,V,North Island
7.675,151.761111,ISL,FM,3,N,Piis-Panewu
7.675,151.761111,ISL,FM,3,V,Kita Jima
7.675,151.761111,ISL,FM,3,V,Pis Island
7.675,151.761111,ISL,FM,3,V,Piis Moen
7.256389,144.450833,ISL,FM,4,N,Ifalik
7.256389,144.450833,ISL,FM,4,V,Ifaelhuug
7.256389,144.450833,ISL,FM,4,V,Falarik Island
7.256389,144.450833,ISL,FM,4,V,Ifalik Island
1.083333,154.8,ISL,FM,2,N,Hukuniu
1.083333,154.8,ISL,FM,2,V,Huguniu
1.05,154.8,ISL,FM,2,V,Matafei
1.05,154.8,ISL,FM,2,N,Hukuhenua
1.05,154.8,ISL,FM,2,V,Hukuenua
1.05,154.8,ISL,FM,2,V,Hukuheno
6.691944,149.314167,ISL,FM,3,V,Pulusuk Island
6.691944,149.314167,ISL,FM,3,V,Pulusuk
6.691944,149.314167,ISL,FM,3,N,Houk
5.315833,162.914722,ISL,FM,1,N,Hesi Island
8.616667,152,ISLS,FM,3,N,Hall Islands
7.378889,151.604722,MT,FM,3,V,Mount Ras
7.378889,151.604722,MT,FM,3,V,Pwoipwoi
7.378889,151.604722,MT,FM,3,N,Tolokas
7.378889,151.604722,MT,FM,3,V,Berg-Ras
6.855556,158.211111,MT,FM,2,N,Pwoaipwoai
6.855556,158.211111,MT,FM,2,V,Poaipoai Mountain
6.855556,158.211111,MT,FM,2,V,Tolen Pwoipwoi
6.855556,158.211111,MT,FM,2,V,Tolenawak
6.855556,158.211111,MT,FM,2,V,Nanahn Pwaipwa
7.383889,151.708333,HLL,FM,3,V,Witan
7.383889,151.708333,HLL,FM,3,V,Vidolap
7.383889,151.708333,HLL,FM,3,N,Witonap
7.440556,151.866111,HLL,FM,3,N,Witipwon
7.440556,151.866111,HLL,FM,3,V,Wiisópw
7.440556,151.866111,HLL,FM,3,V,Vidiboen
7.440556,151.866111,HLL,FM,3,V,Witynokis
7.371667,151.725833,HLL,FM,3,V,Mount Uitjap
7.371667,151.725833,HLL,FM,3,N,Oror en Wisenif
7.371667,151.725833,HLL,FM,3,N,Wisop
7.293611,151.821667,HLL,FM,3,N,Winipou
7.293611,151.821667,HLL,FM,3,V,Unipot
7.339167,151.619722,MT,FM,3,V,Mount Tumuital
7.339167,151.619722,MT,FM,3,N,Winipot
7.339167,151.619722,MT,FM,3,V,Unipät
7.339167,151.619722,MT,FM,3,V,Ulibis
7.339167,151.619722,MT,FM,3,V,Viniboat
7.339167,151.619722,MT,FM,3,V,Berg Viniboat
7.339167,151.619722,MT,FM,3,V,Yumital Berg
7.339167,151.619722,MT,FM,3,V,Mount Tumintal
7.331111,151.851389,PT,FM,3,N,Vunigeigei
7.314167,151.869444,PT,FM,3,V,Winikeyikey
7.314167,151.869444,PT,FM,3,V,Unun en Unikei
7.314167,151.869444,PT,FM,3,N,Winikeikei
7.35,151.783333,PT,FM,3,V,Unun en Winikai
7.35,151.783333,PT,FM,3,N,Unun en Winikei
7.35,151.783333,PT,FM,3,N,Winikäp
7.597222,151.941111,ISL,FM,3,V,South Island
7.597222,151.941111,ISL,FM,3,V,Six A.M. Island
7.597222,151.941111,ISL,FM,3,V,Ruwo
7.597222,151.941111,ISL,FM,3,V,Hare Island
7.597222,151.941111,ISL,FM,3,N,Ruo
7.597222,151.941111,ISL,FM,3,V,U Island
7.597222,151.941111,ISL,FM,3,V,Ushima
7.597222,151.941111,ISL,FM,3,V,6 AM Island
9.623056,138.159722,ISL,FM,4,V,Rumung Islands
9.623056,138.159722,ISL,FM,4,V,Rumungu To
9.623056,138.159722,ISL,FM,4,N,Rumung
9.623056,138.159722,ISL,FM,4,V,Rumun
9.623056,138.159722,ISL,FM,4,V,Rumung Island
9.981389,139.6225,ISL,FM,4,V,Rorogawappu-To
9.981389,139.6225,ISL,FM,4,N,Rorogawappu
6.829167,158.262222,HLL,FM,2,V,Roi Peak
6.829167,158.262222,HLL,FM,2,V,Reu
6.829167,158.262222,HLL,FM,2,N,Dolekole
6.829167,158.262222,HLL,FM,2,V,Dolokole
6.829167,158.262222,HLL,FM,2,V,Roi Hill
6.829167,158.262222,HLL,FM,2,V,Roi-iwa
9.489722,138.068056,PT,FM,4,N,Riqiir
9.489722,138.068056,PT,FM,4,V,Riir
7.388333,151.737778,PT,FM,3,N,Nakunachau
7.388333,151.737778,PT,FM,3,V,Nukunachau
7.388333,151.737778,PT,FM,3,V,Cape Saboo
7.388333,151.737778,PT,FM,3,V,Unun en Nukunachaw
7.45,151.9,PT,FM,3,V,Nukisei
7.45,151.9,PT,FM,3,N,Unun en Nukuisei
7.411667,151.660556,PT,FM,3,N,Unun en Nukisaton
7.411667,151.660556,PT,FM,3,V,Nukisaton
7.411667,151.660556,PT,FM,3,V,Unun en Saton
8.556389,137.568333,ISL,FM,4,V,Maseran-tō
8.556389,137.568333,ISL,FM,4,V,Maseran
8.556389,137.568333,ISL,FM,4,N,North Island
8.556389,137.568333,ISL,FM,4,V,Losau
7.6,151.945833,ISLS,FM,3,N,Northeast Islands
8.533333,151.783333,ATOL,FM,3,V,Nomuuin Shoto
8.533333,151.783333,ATOL,FM,3,V,San Estevan
8.533333,151.783333,ATOL,FM,3,V,Namoin-Atoll
8.533333,151.783333,ATOL,FM,3,V,Fananu
8.533333,151.783333,ATOL,FM,3,V,Fananou
8.533333,151.783333,ATOL,FM,3,V,El Corral
8.533333,151.783333,ATOL,FM,3,V,Nonwin-Inseln
8.533333,151.783333,ATOL,FM,3,V,Namolipiafan Islands
8.533333,151.783333,ATOL,FM,3,V,Nomuwin-shotō
8.533333,151.783333,ATOL,FM,3,V,Nomwin Islands
8.533333,151.783333,ATOL,FM,3,N,Nomwin Atoll
8.533333,151.783333,ATOL,FM,3,V,Namuuin Shoto
8.533333,151.783333,ATOL,FM,3,V,Placeres
7.4,151.883333,ISLS,FM,3,V,Nomoneas Islands
7.4,151.883333,ISLS,FM,3,V,Shiki Islands
7.4,151.883333,ISLS,FM,3,N,Nomoneas
7.4,151.883333,ISLS,FM,3,V,Shiki-shotō
7.4,151.883333,ISLS,FM,3,V,Islands of the Four Seasons
8.321111,137.484167,ISL,FM,4,V,Mudokkumachin Island
8.321111,137.484167,ISL,FM,4,N,Mudokkumachin
7.366667,151.7,HLL,FM,3,N,Fouwar
7.366667,151.766667,PT,FM,3,N,Foutip
7.416667,151.85,PT,FM,3,N,Foumwa
7.383333,151.75,PT,FM,3,N,Foumau
7.380833,151.866667,MT,FM,3,V,Fewukanaw
7.380833,151.866667,MT,FM,3,V,Mount Fuoukanan
7.380833,151.866667,MT,FM,3,N,Foukenau
7.380833,151.866667,MT,FM,3,V,Faukelau
6.783333,158.116667,ISLS,FM,2,N,Kepara Islands
6.808056,158.114444,ISL,FM,2,N,Kepara
6.808056,158.114444,ISL,FM,2,V,Kepara Island
9.533333,138.2,BLHL,FM,4,N,K’efnigaaq
9.533333,138.2,BLHL,FM,4,V,Kefniga’
9.533333,138.2,BLHL,FM,4,V,K’efniga’
7.4875,146.159444,ISL,FM,4,V,Kari Island
7.4875,146.159444,ISL,FM,4,V,Kari-To
7.4875,146.159444,ISL,FM,4,V,Kari Islet
7.4875,146.159444,ISL,FM,4,N,Kari
7.4875,146.159444,ISL,FM,4,V,Kar
3.875556,154.957222,ISL,FM,2,V,Kapinivere Island
3.875556,154.957222,ISL,FM,2,N,Kapinivere
3.875556,154.957222,ISL,FM,2,V,Kapiniueri
3.875556,154.957222,ISL,FM,2,V,Kapinibere-tō
3.875556,154.957222,ISL,FM,2,V,Kapiniwele
3.875556,154.957222,ISL,FM,2,V,Kapiniverde
1.066667,154.766667,ATOL,FM,2,V,Gurriinitchi-tō
1.066667,154.766667,ATOL,FM,2,N,Kapingamarangi Atoll
1.066667,154.766667,ATOL,FM,2,V,Kapingamarangi Islands
1.066667,154.766667,ATOL,FM,2,V,Makarama
1.066667,154.766667,ATOL,FM,2,V,Kabeneylon
1.066667,154.766667,ATOL,FM,2,V,Inselngruppe Kapinga Marangi
1.066667,154.766667,ATOL,FM,2,V,Gurinitti Tō
1.066667,154.766667,ATOL,FM,2,V,Greenwich Islands
1.066667,154.766667,ATOL,FM,2,V,Constantine Island
1.066667,154.766667,ATOL,FM,2,V,Pescadores
1.066667,154.766667,ATOL,FM,2,V,Greenwich
1.066667,154.766667,ATOL,FM,2,V,Nuku-Oro
1.066667,154.766667,ATOL,FM,2,V,Pikiram
1.066667,154.766667,ATOL,FM,2,V,Kap-in-Mailang
1.066667,154.766667,ATOL,FM,2,V,Kapen-Mailang
9.527778,138.116944,HLL,FM,4,N,K’abul
9.527778,138.116944,HLL,FM,4,V,Kavul
5.846111,157.343889,ISL,FM,2,V,Jirup Island
5.846111,157.343889,ISL,FM,2,N,Jirup
8.543611,137.550556,ISL,FM,4,V,Raso
8.543611,137.550556,ISL,FM,4,V,Metsaran
8.543611,137.550556,ISL,FM,4,V,Meiseran
8.543611,137.550556,ISL,FM,4,V,Meseran Island
8.543611,137.550556,ISL,FM,4,N,Meseran
8.543611,137.550556,ISL,FM,4,V,Ran-tō
7.143333,151.904722,ISL,FM,3,V,Mesejon
7.143333,151.904722,ISL,FM,3,V,Mesegou
7.143333,151.904722,ISL,FM,3,V,Measure Island
7.143333,151.904722,ISL,FM,3,V,Growing Island
7.143333,151.904722,ISL,FM,3,V,Cerisy Island
7.143333,151.904722,ISL,FM,3,V,Cerisy
7.143333,151.904722,ISL,FM,3,N,Meseong
7.143333,151.904722,ISL,FM,3,V,Masushima To
7.143333,151.904722,ISL,FM,3,V,Givry
7.143333,151.904722,ISL,FM,3,V,Meseeyog
7.143333,151.904722,ISL,FM,3,V,Masu-Shima
7.143333,151.904722,ISL,FM,3,V,Mesegon Island
7.143333,151.904722,ISL,FM,3,V,Mesegon
7.383333,151.866667,HLL,FM,3,V,Mesenfou
7.383333,151.866667,HLL,FM,3,V,Levolugo
7.383333,151.866667,HLL,FM,3,N,Mesenfau
7.355556,151.613889,PK,FM,3,N,Anomä
8.769444,150.313056,ISL,FM,3,V,Maatsuraido-to
8.769444,150.313056,ISL,FM,3,V,Amurtride Island
8.769444,150.313056,ISL,FM,3,N,Amurtride
8.769444,150.313056,ISL,FM,3,V,Amurtrid
5.898889,153.146111,ISL,FM,3,V,Amuas Island
5.898889,153.146111,ISL,FM,3,V,Amas Island
5.898889,153.146111,ISL,FM,3,N,Amas
5.290833,153.628611,ISL,FM,3,V,Aliara
5.290833,153.628611,ISL,FM,3,N,Aliare
5.290833,153.628611,ISL,FM,3,V,Aliar Island
5.382222,153.502778,ISL,FM,3,V,Onupuku Island
5.382222,153.502778,ISL,FM,3,N,Onupuku
8.797778,150.282778,ISL,FM,3,V,Ono Island
8.797778,150.282778,ISL,FM,3,V,Ono Islet
8.797778,150.282778,ISL,FM,3,N,Onou
8.797778,150.282778,ISL,FM,3,V,Ono
7.316667,151.6,PT,FM,3,V,Oroit
7.316667,151.6,PT,FM,3,N,Onoit
7.316667,151.6,PT,FM,3,V,Unun en Onoet
7.316667,151.6,PT,FM,3,V,Cap Ovoit
7.221944,151.632222,ISL,FM,3,N,Onnang
7.221944,151.632222,ISL,FM,3,V,Ollan Island
7.221944,151.632222,ISL,FM,3,V,Ollan
5.491389,153.553611,ISL,FM,3,N,Oninuk
5.504722,153.713333,ISL,FM,3,V,Onioppu-tō
5.504722,153.713333,ISL,FM,3,V,Oneop Island
5.504722,153.713333,ISL,FM,3,V,Ouneape
5.504722,153.713333,ISL,FM,3,V,Oneap
5.504722,153.713333,ISL,FM,3,N,Oneop
7.274444,151.949167,ISL,FM,3,V,Onnaram Island
7.274444,151.949167,ISL,FM,3,V,Onnaram
7.274444,151.949167,ISL,FM,3,N,Onaram
7.443611,151.855556,RDGE,FM,3,V,Vinifauren Ridge
7.443611,151.855556,RDGE,FM,3,V,Vinifauren
7.443611,151.855556,RDGE,FM,3,N,Winifouror
7.495,151.903056,ISL,FM,3,V,Sand Islet
7.495,151.903056,ISL,FM,3,V,Cape Sabuk
7.495,151.903056,ISL,FM,3,N,Winifirer
7.495,151.903056,ISL,FM,3,V,Sand Island
7.45,151.916667,PT,FM,3,V,Unife
7.45,151.916667,PT,FM,3,N,Unun en Winifeisu
7.35,151.666667,HLL,FM,3,N,Wichukuno
7.35,151.666667,HLL,FM,3,V,Faitruk-Berg
7.35,151.666667,HLL,FM,3,N,Wichukuno
7.308611,151.873056,HLL,FM,3,N,Unifei
7.329444,151.632778,PK,FM,3,V,Berg Vinifei
7.329444,151.632778,PK,FM,3,N,Wichuk
7.329444,151.632778,PK,FM,3,V,Nishi
7.329444,151.632778,PK,FM,3,V,Mount Vinifei
7.362222,143.874167,ISL,FM,4,V,Yangalhgerail
7.362222,143.874167,ISL,FM,4,N,Jalangigereil
7.362222,143.874167,ISL,FM,4,V,Egerengarairu-To
8.376944,137.450556,ISL,FM,4,N,Jalangaschel
8.376944,137.450556,ISL,FM,4,V,Yarangachiepu
9.584167,138.168056,HLL,FM,4,V,Rawl
9.584167,138.168056,HLL,FM,4,N,Rawul
9.584167,138.168056,HLL,FM,4,V,Ruwul
7.351389,143.918333,ISL,FM,4,N,Raur
7.351389,143.918333,ISL,FM,4,V,Raiuurw
7.351389,143.918333,ISL,FM,4,V,Raour
7.351389,143.918333,ISL,FM,4,V,Raur Island
7.351389,143.918333,ISL,FM,4,V,Rauru
5.376667,153.700556,ISL,FM,3,V,Ratau Island
5.376667,153.700556,ISL,FM,3,N,Ratau
5.376667,153.700556,ISL,FM,3,V,Letau
6.8125,158.148889,ISL,FM,2,V,Dolelik
6.8125,158.148889,ISL,FM,2,V,Doletik Island
6.8125,158.148889,ISL,FM,2,N,Doletik
6.8125,158.148889,ISL,FM,2,V,Toletik Island
9.6,138.166667,PT,FM,4,N,Dim’iingoeg
3.883333,154.966667,ISL,FM,2,N,Niurekida
3.883333,154.966667,ISL,FM,2,V,Niurekita
3.883333,154.966667,ISL,FM,2,V,Niurikita
3.85,155,ISL,FM,2,N,Haisisi
3.85,155,ISL,FM,2,V,Heisisi
3.85,155,ISL,FM,2,V,Oahu Sisi
3.866667,155,ISL,FM,2,V,Hatukanai
3.866667,155,ISL,FM,2,N,Hadukanae
3.866667,155,ISL,FM,2,V,Ohatu Kanae
9.483333,138.066667,BLHL,FM,4,N,Gutoer
9.568333,138.175556,HLL,FM,4,N,Guroor
9.5,138.066667,HLL,FM,4,N,Guliiq
8.566667,137.566667,ISL,FM,4,N,Guiyasu
9.45,138.066667,BLHL,FM,4,N,Girgir
9.95,139.915556,ISL,FM,4,N,Gielap
9.95,139.915556,ISL,FM,4,V,Gielap Islet
9.450833,138.083611,ISL,FM,4,V,Garimu
9.450833,138.083611,ISL,FM,4,V,Garim Island
9.450833,138.083611,ISL,FM,4,N,Garim
9.450833,138.083611,ISL,FM,4,V,Garim Islet
9.450833,138.083611,ISL,FM,4,V,Garimu-To
9.523611,138.132222,ISL,FM,4,N,Mudnoonguch
9.523611,138.132222,ISL,FM,4,V,Mudunonguch
9.554167,138.126111,HLL,FM,4,V,Tabyuwol
9.554167,138.126111,HLL,FM,4,N,Taabiywol
7.351944,151.780278,PT,FM,3,N,Unun en Supur
6.221389,160.683611,ISL,FM,2,N,Sukeru
6.221389,160.683611,ISL,FM,2,V,Takai
6.221389,160.683611,ISL,FM,2,V,Takay
6.221389,160.683611,ISL,FM,2,V,Takai-To
6.221389,160.683611,ISL,FM,2,V,Takai Island
5.310833,162.915278,ISL,FM,1,V,Hesi Island
5.310833,162.915278,ISL,FM,1,V,Sikamas
5.310833,162.915278,ISL,FM,1,N,Srukames
5.310833,162.915278,ISL,FM,1,V,Hesi
5.35,162.961667,ISL,FM,1,V,Sawansaku Island
5.35,162.961667,ISL,FM,1,N,Sroansak
